,Serie,Numero,DetalheItens
0,1.0,7081.0, rec60blk - carga p/ grampeador corte linear endoscopico reach endo iii 60x4
0,1.0,7081.0,0mm preta
0,1.0,7081.0, rec60blk - carga p/ grampeador corte linear endoscopico reach endo iii 60x4
0,1.0,7081.0,0mm preta
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60gld - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,8mm dourada
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60wht - carga p/ grampeador corte linear endoscopico reach endo iii 60x2
0,1.0,7081.0,5mm branca
0,1.0,7081.0, rec60wht - carga p/ grampeador corte linear endoscopico reach endo iii 60x2
0,1.0,7081.0,5mm branca
0,1.0,7081.0, rec60wht - carga p/ grampeador corte linear endoscopico reach endo iii 60x2
0,1.0,7081.0,5mm branca
0,1.0,7081.0, rec60wht - carga p/ grampeador corte linear endoscopico reach endo iii 60x2
0,1.0,7081.0,5mm branca
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,7081.0, rec60blu - carga p/ grampeador corte linear endoscopico reach endo iii 60x3
0,1.0,7081.0,5mm azul
0,1.0,23168.0,cartucho de cubetas (dim) lote(s): 581-126555 - 1/1/2039 (9) 666-126850 - 1/1/2039 (1)
0,1.0,23168.0, reagente toxoplasmose igg 100t (centaur) lote(s): 23093283 - 27/7/2023 (4)
0,1.0,23168.0, controle biorad lyphocheck trilevel n1
0,1.0,23168.0,n2
0,1.0,23168.0,n3 imuno lote(s): 40420 - 31/3/2025 (1)
0,1.0,23168.0, controle lyphocheck quantitat urina n1 lote(s): 63471 - 30/6/2023 (1)
0,1.0,23168.0, resma papel a4
0,1.0,23168.0, wash 1 (lavagem 1 centaur) lote(s): 382868 - 31/10/2023 (6)
0,1.0,23168.0, controle lyphocheck quantitat urina n2 lote(s): 63472 - 30/6/2023 (1)
0,1.0,23168.0, controle lyphocheck quimica nivel 2 lote(s): 89712 - 30/11/2024 (1)
0,1.0,23168.0, controle hemoglobina glicada niveis 1e2 2x2x0
0,1.0,23168.0,5ml lote(s): 548326 - 28/8/2023 (1)
0,1.0,23168.0, copo pequeno de amostra 1
0,1.0,23168.0,0ml (dim) lote(s): lm241902 - 1/1/2039 (5)
0,1.0,23168.0, reagente psa 100t (centaur) lote(s): 52717322 - 24/3/2023 (3)
0,1.0,23168.0, reagente ahbs2 200t (centaur) lote(s): 82396156 - 28/4/2024 (1)
0,1.0,23168.0, agua p/ injecao 1000ml s.fechado cx c/16 frascos lote(s): 74rk4577 - 24/9/2024 (2)
0,1.0,23168.0, reagente rubeola igm 50t (centaur) lote(s): 12624208 - 8/6/2023 (2)
0,1.0,23168.0, copo amostra c/tampa 1
0,1.0,23168.0,5ml (dim) lote(s): 037264 - 1/1/2039 (4)
0,1.0,23168.0, reagente psa livre (fpsa) 50t centaur lote(s): 31853109 - 10/10/2024 (2)
0,1.0,23168.0, reagente tsh3 ultra 500t (centaur) lote(s): 99986405 - 21/7/2023 (1)
0,1.0,23168.0, reagente rubeola igg 100t (centaur) lote(s): 21327242 - 31/8/2023 (1)
0,1.0,23168.0, cubetas emb. c/3000 unidades (centaur) lote(s): 99939 - 1/1/2039 (2)
0,1.0,23168.0, calibrador b 2 frascos (centaur) lote(s): 24856a08 - 22/11/2023 (1)
0,1.0,23168.0, controle lyphocheck quimica nivel 1 lote(s): 89711 - 30/11/2024 (1)
0,1.0,23168.0, calibrador de enzima i (dimension) lote(s): 2cd020 - 1/3/2023 (1)
0,1.0,23168.0, multi-diluente 2 2 frascos (centaur) lote(s): 41509 - 8/6/2023 (2)
0,1.0,23168.0, calibrador enzimas tgo/ggt/amilase(dim) lote(s): 1kj001 - 1/7/2023 (1)
0,1.0,23168.0, acido base (centaur xp) lote(s): 447073 - 30/6/2023 (1)
0,1.0,23168.0, reagente t4 livre (ft4) 250t (centaur) lote(s): 89499183 - 28/6/2023 (1)
0,1.0,23168.0, biocontrol n c/ 5 ml - bioclin lote(s): 75 - 31/8/2024 (2)
0,1.0,23168.0, verificador chk cartucho flex (dim) lote(s): ba3164 - 13/6/2023 (2)
0,1.0,23168.0, reagente fsh 100t (centaur) lote(s): 67737260 - 10/6/2023 (1)
0,1.0,23168.0, calibrador quimica i rev.2 (dim) lote(s): 2ed013 - 1/5/2023 (1)
0,1.0,23168.0, calibrador tbi/dbi (dim) lote(s): 2fd017 - 1/5/2023 (1)
0,1.0,23168.0, calibrador colesterol (chol) (dim) lote(s): 2dd060 - 1/4/2023 (1)
0,1.0,23168.0, calibrador quimica ii (dim) lote(s): 2bn081 - 1/9/2023 (1)
0,1.0,23168.0, calibrador lipl (dim) lote(s): 2dd087 - 1/5/2023 (1)
0,1.0,23168.0, reagente t3 80t (centaur) lote(s): 97193251 - 13/6/2023 (1)
0,1.0,23168.0, reagente prolactina 50t (centaur) lote(s): 60895207 - 14/4/2023 (1)
0,895.0,77123.0,contadores de gases medidor velocimetro de gás rotativo g100 dn 80 - ns 3401205327
0,895.0,77123.0, l19i3403974750r
0,895.0,77123.0, contadores de gases medidor velocimetro de gás rotativo g100 dn 80 - ns l20i3404088747r
0,895.0,77123.0, l19i3403974
0,895.0,77123.0, contadores de gases medidor de gás rotativo g25 - número de serie i16i3403331978r
0,895.0,77123.0, contadores de gases medidor de gás rotativo g40 - ns j16i3403526506r
0,895.0,77123.0, contadores de gases medidor de gás rotativo g65 - número de série 3401292497
0,895.0,77123.0, contadores de gases medidor de vazão turbina g100 - numero de serie 3401425957
0,895.0,77123.0, contadores de gases medidor de vazão turbina g160 - numero de serie m17i3403388648t
0,895.0,77123.0, contadores de gases medidor velocimetro de gás turbina g1000 dn 150 - ns q15i3402642987t
0,0.0,12606.0,vál-euro r25bjgscng 300
0,0.0,12615.0,tubo-fls tfl.10 250 3000
0,0.0,12615.0, tubo-fl-pta tfp.10 200 5800
0,0.0,12615.0, tubo-fls tfl.10 250 2300
0,0.0,12615.0, tubo-fls tfl.10 250 1100
0,0.0,12615.0, tubo-fls tfl.10 250 1000
0,0.0,12615.0, tubo-fls tfl.10 250 600
0,0.0,12615.0, tubo-fls tfl.10 200 1400
0,1.0,22142.0,garrafa termica lumina 1.8l (pressao) 9750 pt 1 un
0,1.0,22142.0, adaptador displayport m para vga bt 1 un
0,1.0,23177.0,reagente vit-d total 100t (centaur) lote(s): 72923186 - 6/6/2023 (8)
0,1.0,23177.0, kit premier hemoglobina affinity c/1000 tst - trinity lote(s): 2211266 - 30/11/2024 (1)
0,1.0,23177.0, reagente hcv 200t(centaur) lote(s): 15809436 - 20/7/2023 (1) 91545432 - 23/6/2023 (2)
0,1.0,23177.0, reagente tsh3 ultra 500t (centaur) lote(s): 99988405 - 21/7/2023 (5)
0,1.0,23177.0, reagente hdl direto colest 4020t (advia) lote(s): 589384 - 30/4/2023 (1)
0,1.0,23177.0, ponteiras emb. c/6480 (centaur) lote(s): 99939 - 1/1/2039 (2)
0,1.0,23177.0, reagente hbsag ii200t (centaur) lote(s): 22557276 - 24/6/2023 (2)
0,1.0,23177.0, reagente ahbs2 200t (centaur) lote(s): 17829158 - 1/8/2024 (1) 82396156 - 28/4/2024 (1)
0,1.0,23177.0, reagente psa livre (fpsa) 50t centaur lote(s): 31853109 - 10/10/2024 (5)
0,1.0,23177.0, oleo de incubacao (bioquimica advia) lote(s): jj110322 - 3/11/2024 (1)
0,1.0,23177.0, reagente vit b-12 100t (centaur) lote(s): 62127281 - 28/2/2023 (4)
0,1.0,23177.0, reagente t4 livre (ft4) 250t (centaur) lote(s): 89499183 - 28/6/2023 (6)
0,1.0,23177.0, adaptador de agulha p/coleta de sangue lote(s): 220106 - 6/1/2027 (467) 22042805 - 28/4/2027 (1500) 22090204 - 2/9/20
0,1.0,23177.0, reagente hav total 100t (centaur) lote(s): 74653172 - 24/5/2023 (2)
0,1.0,23177.0, reagente creatinina enzimatica 2 1400t(advia) lote(s): 60873 - 30/11/2023 (1)
0,1.0,23177.0, wash 1 (lavagem 1 centaur) lote(s): 382868 - 31/10/2023 (6)
0,1.0,23177.0, cubetas emb. c/3000 unidades (centaur) lote(s): 99939 - 1/1/2039 (3)
0,1.0,23177.0, multi-diluente 2 2 frascos (centaur) lote(s): 07433 - 26/7/2023 (4)
0,1.0,23177.0, reagente t3 80t (centaur) lote(s): 97193251 - 13/6/2023 (5)
0,1.0,23177.0, reagente psa 100t (centaur) lote(s): 52717322 - 24/3/2023 (2)
0,1.0,23177.0, soro fisiologico 0.9% 1000ml (cx 16 fr) lote(s): 74rh3490 - 22/7/2024 (1)
0,1.0,23177.0, reagente ferritina 50t (centaur) lote(s): 88752330 - 22/5/2023 (4)
0,1.0,23177.0, reagente ureia 4020t(advia) lote(s): 593526 - 31/5/2023 (1)
0,1.0,23177.0, reagente glicose hexoquinase 3 3960t(advia) lote(s): 589842 - 28/2/2024 (1)
0,1.0,23177.0, agente lib. vitamina b-12 dtt (centaur) lote(s): 01373213c - 17/11/2023 (1) 01373213d - 17/11/2023 (1)
0,1.0,23177.0, reagente triglicerides 2 2300t(advia) lote(s): 593902 - 31/3/2023 (1)
0,1.0,23177.0, reagente colesterol 2 chol2 1540t(advia) lote(s): 589935 - 31/5/2023 (1)
0,1.0,23177.0, reagente lh 60t (centaur) lote(s): 22670252 - 16/11/2023 (1)
0,1.0,23177.0, reagente progesterona 50t (centaur) lote(s): 50466311 - 25/3/2023 (1)
0,1.0,23177.0, reagente prolactina 50t (centaur) lote(s): 60895207 - 14/4/2023 (1)
0,1.0,4349.0,seixo rolado de 1 1/2 a 1 pol
0,1.0,4349.0, seixo rolado de 1 a 3/4 pol
0,1.0,4350.0,seixo rolado de 3/4 a 1/2 pol
0,1.0,4350.0, seixo rolado de 1 a 3/4 pol
0,1.0,4350.0, seixo rolado de 1/2 a 3/16 pol
0,1.0,4352.0,seixo rolado de 3/16pol a malha 10 fio 24
0,1.0,4352.0, seixo rolado de 1/2 a 3/16 pol
0,895.0,77123.0,contadores de gases medidor de gás rotativo g25 - número de serie i16i3403331978r
0,895.0,77123.0, contadores de gases medidor de gás rotativo g40 - ns j16i3403526506r
0,895.0,77123.0, contadores de gases medidor de gás rotativo g65 - número de série 3401292497
0,895.0,77123.0, contadores de gases medidor de vazão turbina g100 - numero de serie 3401425957
0,895.0,77123.0, contadores de gases medidor de vazão turbina g160 - numero de serie m17i3403388648t
0,895.0,77123.0, contadores de gases medidor velocimetro de gás turbina g1000 dn 150 - ns q15i3402642987t
0,895.0,77123.0, contadores de gases medidor velocimetro de gás rotativo g100 dn 80 - ns 3401205327
0,895.0,77123.0, l19i3403974750r
0,895.0,77123.0, contadores de gases medidor velocimetro de gás rotativo g100 dn 80 - ns l20i3404088747r
0,895.0,77123.0, l19i3403974
0,1.0,18062.0,lencos umedecidos
0,1.0,18062.0, lencos umedecidos
0,1.0,18062.0, lencos umedecidos
0,1.0,18062.0, fralda descartavel infantil tamanho xg
0,1.0,18062.0, fralda descartavel infantil tamanho g
0,1.0,18062.0, fralda descartavel infantil tamanho m
0,1.0,18062.0, fralda descartavel infantil tamanho p
0,1.0,18062.0,fralda descartavel infantil tamanho xg
0,1.0,18062.0, fralda descartavel infantil tamanho g
0,1.0,18062.0, fralda descartavel infantil tamanho m
0,1.0,18062.0, lencos umedecidos
0,1.0,18062.0, lencos umedecidos
0,1.0,18062.0, lencos umedecidos
0,1.0,18062.0, fralda descartavel infantil tamanho p
0,1.0,1348.0,geladeira 2 portas
0,1.0,1348.0, freezer horizontal 2 portas
0,1.0,1353.0,ar condicionado 12.000 btus
0,1.0,1353.0, ar condicionado 18.000 btus
0,1.0,1354.0,ar condicionado 12.000 btus - agratto
0,1.0,1354.0, ar condicionado 18.000 btus - agratto
0,1.0,1354.0, microondas 30 litros
0,1.0,1361.0,ar condicionado 12.000 btus
0,1.0,1361.0, ar condicionado 09.000 btus
0,1.0,1361.0, ar condicionado 30.000 btus
0,1.0,1361.0, bebedouro de coluna
0,1.0,1361.0, arquivo de aco 4 gavetas
0,1.0,1361.0,arquivo de aco 4 gavetas
0,1.0,1361.0, ar condicionado 30.000 btus
0,1.0,1361.0, ar condicionado 12.000 btus
0,1.0,1361.0, ar condicionado 09.000 btus
0,1.0,1361.0, bebedouro de coluna
0,1.0,1364.0,fogao industrial 4 bocas com forno
0,1.0,3635.0,rede prot master rede fio 2.5 10x10 31m x 4.10alt pp
0,1.0,3635.0, rede prot master rede fio 2.5 10x10 27.30m x 4.10alt pp
0,1.0,3635.0, rede prot master rede fio 2.5 10x10 20m x 4.90alt pp
0,1.0,3635.0, rede prot master rede fio 2.5 10x10 37m x 4.90alt pp
0,1.0,3635.0, rede prot master rede fio 2.5 10x10 33
0,1.0,3635.0,20m x 4.90alt pp
0,1.0,3635.0, rede prot master rede fio 2.5 10x10 18m x 4.10alt pp
0,1.0,3635.0, rede prot master rede fio 2.5 10x10 17m x 4.10alt pp
0,1.0,9951.0,cloro 1 litro (hipoclorito de sodio)
0,1.0,9951.0, papel higi. 30 mt rolo
0,1.0,9951.0, pastilha sanitaria adiflor und
0,1.0,9951.0, desinfetante 500 ml campinensne
0,1.0,9951.0, detergente 500 ml campinense
0,1.0,9951.0, pa p/lixo c/cabo seleta
0,1.0,9951.0, desodorizador essencia neutra ultra fres
0,1.0,9951.0, lustra moveis peroba rosa 200ml
0,1.0,9951.0, esponja dupla face und
0,1.0,9951.0, escova sanitaria sem suporte
0,2.0,179036.0,solution rinse
0,2.0,179036.0, hemosil 4l ncs - n0521101 - 31/05/24
0,2.0,179036.0, cuvettes
0,2.0,179036.0, acl top
0,2.0,179036.0, 6x100x4 s - ssu2202 - 31/12/99
0,2.0,179036.0, d dimero hs 500 ctrl liq top - b34451 - 31/03/23
0,2.0,179036.0, plasma calibrador 10x1 ncs - n0815332 - 31/08/24
0,2.0,179036.0, controle alto hemosil s - n0229775 - 28/02/25
0,2.0,179036.0, controle normal coag s - n0229940 - 28/02/25
0,2.0,179036.0, hz solucao limp p/cg 1x500m nc - n0329526 - 29/02/24
0,2.0,179036.0, diluente de fatores - 100 ml s - n1015844 - 30/04/24
0,2.0,179102.0,cts reaction shaft repla kit s
0,2.0,179102.0, preventive an kit  top 500/550
0,2.0,179102.0,preventive an kit  top 500/550
0,2.0,179102.0, cts reaction shaft repla kit s
0,2.0,179187.0,acl elite pro ai - 08080948 - 31/12/28
0,2.0,179187.0, no-break engetron 1kva ai - 254893 - 31/12/25
0,2.0,179187.0, impressora epson lx-350 bk ai - q7jm013672 - 31/12/25
0,2.0,179187.0, estabilizador sms p bts 310 ai - 6221240222 - 31/12/26
0,2.0,179187.0,impressora epson lx-350 bk ai - q7jm013672 - 31/12/25
0,2.0,179187.0, no-break engetron 1kva ai - 254893 - 31/12/25
0,2.0,179187.0, estabilizador sms p bts 310 ai - 6221240222 - 31/12/26
0,2.0,179187.0, acl elite pro ai - 08080948 - 31/12/28
0,1.0,76703.0,impressos cod 11856 bula p pac clozapina 296x190mm offset fsc 50 cor 1x1
0,1.0,4639.0,cja-06b conjunto para aluno tamanho 6 altura do aluno 1.59m a 1.88m
0,1.0,4639.0, cja-03b conjunto para aluno tamanho 3 altura do aluno 1.19m a 1.42m tampo injetado em fnde
0,1.0,4641.0,cja-03b conjunto para aluno tamanho 3 altura do aluno de 1.42m tampo injetado fnde
0,5.0,791035.0,cafe premium alt vac 250g
0,1.0,16594.0,poste conc arm dt 18m/600 dan
0,1.0,2317.0,kit bebeteca escola kids
0,1.0,4691.0,glp em botijao de 13 kg
0,1.0,7094.0,endosrc - grampeador linear endoscopico smart regular - endo reach
0,1.0,7094.0, endosrc4548r - carga p/ grampeador endoscopico linear cortante articulada 45x4
0,1.0,7094.0,8mm verde smart
0,1.0,7094.0, endosrc4525br - carga articulada de 45mm branca ponta curva
0,1.0,7094.0, endosrc6035r - carga p/ grampeador endoscopico linear cortante articulada 60x3
0,1.0,7094.0,5mm azul smart
0,1.0,91425.0,sais para reidratacao oral (hi draplex)
0,1.0,91425.0, amoxicilina 500mg - cp - hosp cp
0,1.0,91425.0, cefalexina 500mg caps abl
0,1.0,91425.0, propafenona 300mg 30cp althaia
0,1.0,91425.0, sinvastatina 10mg comp pharlab
0,1.0,91425.0, aciclovir 200mg unidade
0,1.0,91425.0, alopurinol 100mg comp generico prati
0,1.0,91425.0, losartana potassica 50mg comp prati
0,1.0,91425.0, digoxina 0
0,1.0,91425.0,25mg c30 cp pharlab
0,1.0,91425.0, digoxina 0
0,1.0,91425.0,25mg c30 cp pharlab
0,1.0,91425.0, mebendazol s/acucar 30ml natulab
0,1.0,91425.0, penicilina 1.200.000 ui tt c/4 teuto
0,1.0,91425.0, metronidazol 100mg cr vag 50g prati
0,1.0,91425.0, metronidazol 100mg cr vag 50g prati
0,1.0,91425.0,cefalexina 500mg caps abl
0,1.0,91425.0, amoxicilina 500mg - cp - hosp cp
0,1.0,91425.0, losartana potassica 50mg comp prati
0,1.0,91425.0, metronidazol 100mg cr vag 50g prati
0,1.0,91425.0, metronidazol 100mg cr vag 50g prati
0,1.0,91425.0, sais para reidratacao oral (hi draplex)
0,1.0,91425.0, mebendazol s/acucar 30ml natulab
0,1.0,91425.0, penicilina 1.200.000 ui tt c/4 teuto
0,1.0,91425.0, sinvastatina 10mg comp pharlab
0,1.0,91425.0, digoxina 0
0,1.0,91425.0,25mg c30 cp pharlab
0,1.0,91425.0, propafenona 300mg 30cp althaia
0,1.0,91425.0, alopurinol 100mg comp generico prati
0,1.0,91425.0, digoxina 0
0,1.0,91425.0,25mg c30 cp pharlab
0,1.0,91425.0, aciclovir 200mg unidade
0,1.0,91426.0,soro fisiologico 0
0,1.0,91426.0,9% 250ml equiplex
0,1.0,91426.0, soro fisiologico 0
0,1.0,91426.0,9% 250ml equiplex
0,1.0,91426.0, soro fisiologico 0
0,1.0,91426.0,9% 250ml equiplex
0,1.0,91426.0, soro fisiologico 0
0,1.0,91426.0,9% 250ml equiplex
0,1.0,438.0,cpu mini pc - valianty t92 w10 pr0
0,1.0,438.0, monitor dell p2012ht - 20p - wide - vga - dvi
0,1.0,438.0, impressora brother hl1202
0,1.0,438.0, monitor val m 19hc
0,1.0,438.0, roteador 300m tlwr841hp br nseries 2199776002585 2199776002586 2199776002590 2199776002883 2199776002890
0,1.0,438.0, monitor mlp190
0,1.0,438.0, autotrafo modelo tf-750
0,1.0,438.0, monitor dell e1911c 19p
0,1.0,438.0, montor lg w1943c 19p
0,1.0,438.0, impressora brother hl 1212w
0,1.0,438.0, teclado
0,1.0,438.0, monitor hp e1941s 19p
0,1.0,438.0, mouse
0,1.0,1681.0,leite em po integral emabalagem de 200 g
0,1.0,1681.0, biscoito maria
0,1.0,1681.0, biscoito cream craker 400g
0,1.0,1681.0, macarrao espaguete fino 500g
0,1.0,1681.0, flocos de milho
0,1.0,1681.0, arroz parboilizado
0,1.0,1681.0, acucar
0,1.0,1681.0, oleo
0,1.0,1681.0, colorifico em po emb de 100g
0,1.0,1681.0, tempero completo em po fino
0,1.0,1681.0, acondicionado em pacote de 100 g
0,1.0,1681.0, alho in natura
0,1.0,1681.0, margarina vegetal 
0,1.0,1681.0, primeira qualidade emb. de 250g
0,1.0,1681.0, xerem
0,1.0,1681.0, sal refinado com 1 kg
0,1.0,1682.0,leite em po integral emabalagem de 200 g
0,1.0,1682.0, biscoito maria
0,1.0,1682.0, biscoito cream craker 400g
0,1.0,1682.0, macarrao espaguete fino 500g
0,1.0,1682.0, flocos de milho
0,1.0,1682.0, arroz parboilizado
0,1.0,1682.0, acucar
0,1.0,1682.0, oleo
0,1.0,1682.0, colorifico em po emb de 100g
0,1.0,1682.0, tempero completo em po fino
0,1.0,1682.0, acondicionado em pacote de 100 g
0,1.0,1682.0, alho in natura
0,1.0,1682.0, margarina vegetal 
0,1.0,1682.0, primeira qualidade emb. de 250g
0,1.0,1682.0, xerem
0,1.0,1682.0, sal refinado com 1 kg
0,1.0,2909.0,18.4-30tt 10(r1) a.va
0,1.0,2915.0,pneu 17.5-25
0,1.0,1727.0,carne bovina c/osso boi brasil - masterboi
0,1.0,1727.0, linguica calabresa mellore - coopavel
0,1.0,266.0,cpu core i5 8gb ssd240gb
0,1.0,266.0, multifuncional ekotank l3250 epson
0,1.0,266.0, monitor 18.5pctop vga hdmi mlp 185hdmi led preto
0,1.0,266.0, estabilizador protetor 500va energy lux
0,1.0,1693.0,* quetiapina 50mg cx c/30cp eurofarma (eurof) (c1)
0,1.0,1693.0, * quetiapina 50mg cx c/30cp eurofarma (eurof) (c1)
0,1.0,35511.0,multifuncional mono samsung sl-m4070fr
0,1.0,35511.0, impressora samsung slm4020nd laser pb/a4/40ppm
0,1.0,35511.0, transformador elet 1500va
0,1.0,35511.0, estabilizador powerest 2000 bivolt 6t saida 115v
0,1.0,35512.0,cartucho de toner compativel s/chip hp m4103/ 4003
0,1.0,35512.0, pelicula da fusao compativel brother 5652/5102/5702/5202
0,1.0,35512.0, recon cartucho de toner ml 4020 4070 sem chip
0,1.0,35512.0, cartucho de toner compativel hp m428 cf258x 10k s/ chip
0,1.0,35512.0, pulseira zebra 1x11 adulto branco 200 unid.
0,1.0,35512.0, cartucho de toner preto aficio1515k
0,1.0,35512.0, cartucho de toner clt-k806s black p/ x7400 45k
0,1.0,35512.0, cartucho de tinta compativel brother mfcj6945dw ciano 5k
0,1.0,35512.0, cartucho de tinta compativel brother mfcj6945dw yellow 5k
